0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Cluster
x,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,10
f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,2
f,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,8
x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,15
f,f,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,15
f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,8
f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,2
f,y,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d,1
f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d,8
f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,8
f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,8
x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,2
x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g,8
x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,12
f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,8
x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g,15
x,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,12
f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,10
x,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d,2
f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,8
f,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,8
f,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,8
f,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,2
f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,g,10
x,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,15
f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,10
f,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,8
f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,10
x,y,r,f,n,f,c,n,p,e,b,s,f,w,w,p,w,o,f,h,v,d,3
f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,15
x,y,n,f,s,f,c,n,b,t,b,k,s,w,w,p,w,o,e,w,v,p,6
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,8
k,y,n,f,n,f,c,n,w,e,b,k,y,w,n,p,w,o,e,w,v,d,9
f,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,2
x,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,8
x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g,12
f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,10
x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d,2
x,f,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,15
x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d,12
x,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,10
x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,10
f,y,e,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,y,d,1
f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,p,15
x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,15
x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,p,12
f,f,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,2
f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,2
f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,u,5
x,y,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,10
x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,15
f,f,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,15
f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,8
f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,d,2
f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,8
x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,g,8
x,s,e,t,n,f,c,b,e,e,b,s,s,w,e,p,w,t,e,w,c,w,14
f,f,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,10
f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d,2
f,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,8
x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,2
f,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,d,8
x,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,12
b,y,w,t,n,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,c,l,5
f,s,b,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,u,3
x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,p,12
f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,8
f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,p,10
f,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,2
f,f,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,8
x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,2
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,2
f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,10
x,s,w,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,u,3
f,y,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,v,d,16
x,y,n,f,y,f,c,n,b,t,b,s,k,w,p,p,w,o,e,w,v,d,7
f,y,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,d,10
f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,10
f,y,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d,1
x,y,b,t,n,f,c,b,e,e,b,s,s,w,e,p,w,t,e,w,c,w,14
x,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,2
x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,8
x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,12
x,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,15
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,15
f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g,10
x,f,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,15
f,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,2
x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,2
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,8
f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,2
x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,d,12
f,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,2
f,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p,8
x,y,u,f,n,f,c,n,h,e,b,s,f,w,w,p,w,o,f,h,y,d,3
x,f,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,15
f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,2
f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,2
f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,8
f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,g,8
f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,8
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p,8
f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,15
f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g,10
f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,15
f,f,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d,19
f,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u,3
f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,8
f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,2
x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,g,2
f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,2
f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,d,8
f,y,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d,13
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,2
x,s,b,t,n,f,c,b,e,e,b,s,s,w,w,p,w,t,e,w,c,w,14
x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d,15
x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,2
f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p,12
f,f,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,1
f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,2
f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,d,8
x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,15
x,y,n,f,y,f,c,n,b,t,b,k,s,w,p,p,w,o,e,w,v,d,7
f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,p,2
x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,15
f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d,15
f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,10
f,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,8
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,8
f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,8
x,s,g,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,k,v,d,3
x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,2
f,s,g,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,u,16
x,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,10
x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,12
x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,d,12
f,y,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,19
f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,8
f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,2
f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,12
x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,12
x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,8
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,p,15
f,y,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d,13
x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,g,15
f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,2
x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p,10
x,y,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,2
f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,p,15
f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,2
x,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,2
k,y,b,t,n,f,c,b,e,e,b,s,s,e,e,p,w,t,e,w,c,w,14
x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,p,12
x,y,n,f,s,f,c,n,b,t,b,s,k,p,w,p,w,o,e,w,v,d,7
f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,8
x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,p,15
f,y,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,2
f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,10
f,f,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g,2
f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,15
x,s,w,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u,3
x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,2
x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g,15
x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,p,15
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,2
x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,p,12
f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p,10
f,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p,12
f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,p,12
f,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,1
x,y,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d,2
x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,15
f,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,2
f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g,10
x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,2
f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,p,15
x,y,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d,10
x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,d,8
x,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,15
f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,15
f,f,c,f,n,f,w,n,w,e,b,s,f,w,n,p,w,o,e,w,v,l,7
f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,2
x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p,10
f,f,y,f,n,f,c,n,w,e,b,k,y,w,y,p,w,o,e,w,v,d,6
f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p,2
x,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,g,3
f,s,n,t,n,f,c,b,e,e,b,s,s,w,w,p,w,t,e,w,c,w,5
x,y,n,f,y,f,c,n,b,t,b,s,k,p,p,p,w,o,e,w,v,p,7
x,s,g,f,c,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,v,d,16
x,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,15
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,g,8
f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,d,8
x,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,12
x,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,12
f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,d,10
f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,8
f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,d,12
f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,p,15
f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,10
f,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,p,2
f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,8
f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p,15
f,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d,2
x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,12
x,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,12
x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,8
x,s,b,t,n,f,c,b,w,e,b,s,s,e,w,p,w,t,e,w,c,w,14
f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,8
x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d,15
x,y,n,f,s,f,c,n,b,t,b,s,s,p,p,p,w,o,e,w,v,l,7
x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,12
f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,12
f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,8
f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,2
x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,d,15
x,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,2
f,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,p,8
x,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,p,12
f,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,2
x,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,15
x,y,u,f,n,f,c,n,h,e,b,s,f,w,w,p,w,o,f,h,v,d,3
f,y,b,t,n,f,c,b,e,e,b,s,s,e,e,p,w,t,e,w,c,w,5
f,y,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,d,2
x,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,15
x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g,10
f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,8
f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g,8
f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,8
f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,10
x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,15
f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,2
f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d,10
f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,g,2
f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,2
f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,2
f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,g,3
f,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,5
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p,15
f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,p,12
f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g,10
x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d,2
x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,15
x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,d,15
f,f,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,v,d,16
x,y,u,f,n,f,c,n,u,e,b,s,f,w,w,p,w,o,f,h,v,d,3
x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d,2
f,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,2
x,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,d,12
f,y,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,d,10
x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p,2
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d,15
x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,15
f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g,2
x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,p,12
f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,10
f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,8
x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,15
f,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,1
x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d,2
f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d,8
x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,12
f,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,p,8
f,f,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p,8
f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d,8
f,f,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g,10
f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d,8
f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d,2
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d,2
x,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p,12
x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p,12
x,f,w,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d,3
f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,8
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,2
f,y,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d,10
x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g,15
f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,d,8
f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d,8
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,15
x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,10
f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,2
f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p,2
x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d,2
f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,15
x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p,12
f,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,8
x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,12
f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,8
f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d,10
